id,title,subtitle,authors,publisher,published_date,category,distribution_expense
9781120000000,Business Model Generation,"A Handbook for Visionaries, Game Changers, and Challengers","Alexander Osterwalder, Yves Pigneur",John Wiley & Sons,1/2/13,Business Analytics,4.55
9781940000000,"Budgeting, Forecasting, and Planning In Uncertain Times",,"Michael Coveney, Gary Cokins",John Wiley & Sons,24/4/17,Business Analytics,5.6
9780070000000,Data Visualization for Oracle Business Intelligence 11g,,"Dan Vlamis, Tim Vlamis",McGraw Hill Professional,13/2/15,Business Analytics,4.22
9781120000000,The Analytic Hospitality Executive,Implementing Data Analytics in Hotels and Casinos,Kelly A. McGuire,John Wiley & Sons,6/9/16,Business Analytics,3.19
9780070000000,Building Integrated Business Intelligence Solutions with SQL Server 2008 R2 & Office 2010,,"Philo Janus, Stacia Misner",McGraw Hill Professional,22/2/11,Business Analytics,6.9
9783320000000,Decision Support Systems VIII: Sustainable Data-Driven and Evidence-Based Decision Support,"4th International Conference, ICDSST 2018, Heraklion, Greece, May 22–25, 2018, Proceedings","Fatima Dargam, Pavlos Delias, Isabelle Linden, Bertrand Mareschal",Springer,15/5/18,Business Analytics,7.3
9781790000000,Introduction to R for Business Intelligence,,Jay Gendron,Packt Publishing Ltd,26/8/16,Business Analytics,4.55
9781140000000,Organization Design,Engaging with Change,Naomi Stanford,Routledge,4/12/13,Business Analytics,5.6
9781290000000,Big Data Demystified,"How to use big data, data science and AI to make better business decisions and gain competitive advantage",David Stephenson,Pearson UK,12/2/18,Business Analytics,4.22
9783030000000,Transgenerational Marketing,"Evolution, Expansion, and Experience",Rajagopal,Springer Nature,20/11/19,Business Analytics,3.19
1259641481,"Delivering Business Intelligence with Microsoft SQL Server 2016, Fourth Edition",,Brian Larson,McGraw-Hill Education,2/11/16,Business Analytics,6.9
9781610000000,Progressive Methods in Data Warehousing and Business Intelligence: Concepts and Competitive Analytics,Concepts and Competitive Analytics,"Taniar, David",IGI Global,28/2/09,Business Analytics,7.3
9781120000000,Retail Analytics,The Secret Weapon,Emmett Cox,John Wiley & Sons,18/10/11,Business Analytics,4.55
9780750000000,Scoring Points,How Tesco Continues to Win Customer Loyalty,"Clive Humby, Terry Hunt, Tim Phillips",Kogan Page Publishers,3/8/08,Business Analytics,5.6
9781120000000,Business Intelligence and the Cloud,Strategic Implementation Guide,Michael S. Gendron,John Wiley & Sons,12/5/14,Business Analytics,4.22
134057600,Global Business Analytics Models,"Concepts and Applications in Predictive, Healthcare, Supply Chain, and Finance Analytics",Hokey Min,Financial Times/Prentice Hall,29/2/16,Business Analytics,3.19
9780390000000,Naked Statistics: Stripping the Dread from the Data,,Charles Wheelan,W. W. Norton & Company,7/1/13,Business Analytics,6.9
3030437175,Beyond Business Analytics,The Foundations of Behavioral Perspective Theory,Eliezer Geisler,Palgrave Macmillan,3/9/22,Business Analytics,7.3
938604241X,Winning on HR Analytics,Leveraging Data for Competitive Advantage,"Ramesh Soundararajan, Kuldeep Singh",Sage Publications Pvt. Limited,8/12/16,Business Analytics,4.55
9783320000000,Information Technology - New Generations,15th International Conference on Information Technology,Shahram Latifi,Springer,12/4/18,Business Analytics,5.6
9783320000000,Conceptual Modeling,"35th International Conference, ER 2016, Gifu, Japan, November 14-17, 2016, Proceedings","Isabelle Comyn-Wattiau, Katsumi Tanaka, Il-Yeol Song, Shuichiro Yamamoto, Motoshi Saeki",Springer,7/11/16,Business Analytics,4.22
1773610279,Business Analysis,,Daizy Kaur,Society Publishing,1/11/17,Business Analytics,3.19
1543700527,Stratégie,Business Intelligence & Analytics,Anupama Rajesh,PartridgeIndia,6/7/17,Business Analytics,6.9
9781630000000,Market Data Analysis Using JMP (Hardcover edition),,Walter R. Paczkowski,SAS Institute,5/2/18,Business Analytics,7.3
9781130000000,Concepts in Enterprise Resource Planning,,"Ellen Monk, Bret Wagner",Cengage Learning,5/3/12,Business Analytics,4.55
9781470000000,CIMA - P3 Risk Management,,BPP Learning Media,BPP Learning Media,30/6/15,Business Analytics,5.6
9780470000000,Pentaho Solutions,Business Intelligence and Data Warehousing with Pentaho and MySQL,"Roland Bouman, Jos van Dongen",John Wiley & Sons,23/9/10,Business Analytics,4.22
9781120000000,Too Big to Ignore,The Business Case for Big Data,Phil Simon,John Wiley & Sons,5/3/13,Business Analytics,3.19
9781140000000,Routledge Handbook of Research Methods in Military Studies,,"Joseph Soeters, Patricia M. Shields, Sebastiaan Rietjens",Routledge,27/6/14,Business Analytics,6.9
9783320000000,Decision Support Systems VI - Addressing Sustainability and Societal Challenges,"2nd International Conference, ICDSST 2016, Plymouth, UK, May 23–25, 2016, Proceedings","Shaofeng Liu, Boris Delibašić, Festus Oderanti",Springer,17/5/16,Business Analytics,7.3
9781520000000,Technology Optimization and Change Management for Successful Digital Supply Chains,,"Sabri, Ehap",IGI Global,1/3/19,Business Analytics,4.55
9781630000000,Business unIntelligence,Insight and Innovation beyond Analytics and Big Data,Dr. Barry Devlin,Technics Publications,1/10/13,Business Analytics,5.6
9781630000000,Business Analysis for Practitioners,A Practice Guide,Project Management Institute,Project Management Institute,1/1/15,Business Analytics,4.22
9781350000000,Pricing Analytics,Models and Advanced Quantitative Techniques for Product Pricing,Walter R. Paczkowski,Routledge,27/6/18,Business Analytics,3.19
9781450000000,Lean Analytics,Use Data to Build a Better Startup Faster,"Alistair Croll, Benjamin Yoskovitz","""O'Reilly Media, Inc.""",15/4/13,Business Analytics,6.9
9781790000000,Annals of Entrepreneurship Education and Pedagogy – 2021,,"Charles H. Matthews, Eric W. Liguori",Edward Elgar Publishing,29/1/21,Business Analytics,7.3
9781530000000,"Foundations of Programming, Statistics, and Machine Learning for Business Analytics",,"Ram Gopal, Dan Philps, Tillman Weyde",SAGE,29/4/23,Business Analytics,4.55
9780310000000,Science Professionals,Master's Education for a Competitive World,"National Research Council, Policy and Global Affairs, Board on Higher Education and Workforce, Committee on Enhancing the Masters Degree in the Natural Sciences",National Academies Press,26/9/08,Business Analytics,5.6
134633288,Business Intelligence,A Managerial Perspective on Analytics,"Ramesh Sharda, Dursun Delen, Efraim Turban",Pearson,13/1/17,Business Analytics,4.55
9789810000000,"Advances in Tourism, Technology and Systems","Selected Papers from ICOTTS 2021, Volume 1","António Abreu, Dália Liberato, Juan Carlos Garcia Ojeda",Springer Nature,25/7/22,Business Analytics,5.6
1516595769,Management Science,A Dialectical Approach (First Edition),"William Swart, Ken MacLeod",Cognella Academic Publishing,11/1/21,Business Analytics,4.22
9781120000000,Trade-Based Money Laundering,The Next Frontier in International Money Laundering Enforcement,John A. Cassara,John Wiley & Sons,29/10/15,Business Analytics,3.19
9781120000000,Getting a Big Data Job For Dummies,,Jason Williamson,John Wiley & Sons,31/12/14,Business Analytics,6.9
303121479X,Applied Linear Regression for Business Analytics with R,A Practical Guide to Data Science with Case Studies,Daniel P. McGibney,Springer,24/4/23,Business Analytics,7.3
9780070000000,Microsoft® SQL Server 2008 R2 Analytics & Data Visualization,,"Doug Harts, Jim Dugan, Tricia Almas",McGraw Hill Professional,30/9/10,Business Analytics,4.55
9789810000000,Advances in Analytics and Applications,,Arnab Kumar Laha,Springer,7/9/18,Business Analytics,5.6
9783040000000,Big Data Research for Social Sciences and Social Impact,,"Miltiadis D. Lytras, Anna Visvizi, Kwok Tai Chui",MDPI,19/3/20,Business Analytics,4.22
9780070000000,Oracle Business Intelligence 11g Developers Guide,,Mark Rittman,McGraw Hill Professional,22/9/12,Business Analytics,3.19
9781780000000,Social Media Audits,Achieving Deep Impact Without Sacrificing the Bottom Line,Urs E Gattiker,Chandos Publishing,31/10/13,Business Analytics,6.9
9781430000000,PowerPivot for Business Intelligence Using Excel and SharePoint,,Barry Ralston,Apress,14/7/11,Business Analytics,7.3
9781520000000,"Encyclopedia of Information Science and Technology, Fourth Edition",,"Khosrow-Pour, D.B.A., Mehdi",IGI Global,20/6/17,Business Analytics,4.55
1032474289,Advanced Problem Solving Using Maple,"Applied Mathematics, Operations Research, Business Analytics, and Decision Analysis","William P. Fox, William Bauldry",CRC Press,9/1/23,Business Analytics,5.6
1628250690,Business Analysis for Practitioners,A Practice Guide,Project Management Institute,Project Management Inst,1/1/15,Business Analytics,4.22
9781800000000,Learning Tableau 2020,"Create effective data visualizations, build interactive visual analytics, and transform your organization, 4th Edition",Joshua N. Milligan,Packt Publishing Ltd,31/8/20,Business Analytics,3.19
9780260000000,Big Data Is Not a Monolith,,"Cassidy R. Sugimoto, Hamid R. Ekbia, Michael Mattioli",MIT Press,21/10/16,Business Analytics,6.9
359884865,Analytics,"Business Intelligence, Algorithms and Statistical Analysis",Todd J. Blatt,Lulu.com,29/8/19,Business Analytics,7.3
9781520000000,Improving E-Commerce Web Applications Through Business Intelligence Techniques,,"Sreedhar, G.",IGI Global,2/2/18,Business Analytics,4.55
9781120000000,Marketing Analytics,Data-Driven Techniques with Microsoft Excel,Wayne L. Winston,John Wiley & Sons,13/1/14,Business Analytics,5.6
9780070000000,IBM Cognos Business Intelligence 10: The Official Guide,,"Dan Volitich, Gerard Ruppert",McGraw Hill Professional,27/4/12,Business Analytics,4.22
9781120000000,Applied Predictive Analytics,Principles and Techniques for the Professional Data Analyst,Dean Abbott,John Wiley & Sons,14/4/14,Business Analytics,3.19
9781910000000,ECGBL2015-9th European Conference on Games Based Learning,ECGBL2015,Robin Munkvold and Line Kolås,Academic Conferences and publishing limited,18/9/15,Business Analytics,6.9
3031242939,Operational Research in the Era of Digital Transformation and Business Analytics,"BALCOR 2020, Thessaloniki, Greece, September 30-October 3, 2020","Nikolaos F. Matsatsinis, Fotis C. Kitsios, Michael A. Madas, Maria I. Kamariotou",Springer,16/3/23,Business Analytics,7.3
9780070000000,Oracle Business Intelligence Applications,Deliver Value Through Rapid Implementations,"Simon Miller, William Hutchinson",McGraw Hill Professional,28/6/13,Business Analytics,4.55
9781420000000,Big Data at Work,"Dispelling the Myths, Uncovering the Opportunities",Thomas Davenport,Harvard Business Review Press,4/2/14,Business Analytics,5.6
9781000000000,Business Intelligence and Big Data,Drivers of Organizational Success,Celina M. Olszak,CRC Press,18/11/20,Business Analytics,4.22
9781120000000,Data Science and Big Data Analytics,"Discovering, Analyzing, Visualizing and Presenting Data",EMC Education Services,John Wiley & Sons,27/1/15,Business Analytics,3.19
9780260000000,"Fundamentals of Machine Learning for Predictive Data Analytics, second edition","Algorithms, Worked Examples, and Case Studies","John D. Kelleher, Brian Mac Namee, Aoife DArcy",MIT Press,20/10/20,Business Analytics,6.9
9781350000000,Management Consultancy,The Role of the Change Agent,"Julian Randall, Bernard Burnes, Allan J. Sim",Bloomsbury Publishing,19/9/18,Business Analytics,7.3
1788297237,Mastering Microsoft Power Bi,,Brett Powell,Packt Publishing,29/3/18,Business Analytics,4.55
9781520000000,Sentiment Analysis and Knowledge Discovery in Contemporary Business,,"Rajput, Dharmendra Singh, Thakur, Ramjeevan Singh, Basha, S. Muzamil",IGI Global,31/8/18,Business Analytics,5.6
9781120000000,Professional Microsoft SQL Server 2012 Analysis Services with MDX and DAX,,"Sivakumar Harinath, Ronald Pihlgren, Denny Guang-Yeu Lee, John Sirmon, Robert M. Bruckner",John Wiley & Sons,2/10/12,Business Analytics,4.22
1111972281,Business Analysis and Valuation,,"Krishna G. Palepu, Paul M. Healy",South-Western Pub,9/11/12,Business Analytics,3.19
9780070000000,Oracle Business Intelligence Applications: Deliver Value Through Rapid Implementations,,"Simon Miller, William Hutchinson",McGraw Hill Professional,5/7/13,Business Analytics,6.9
1118582691,Management Science,The Art of Modeling with Spreadsheets,"Stephen G. Powell, Kenneth R. Baker",Wiley,7/10/13,Business Analytics,7.3
1538834235,STUDYGUIDE FOR ESSENTIALS OF B,,Cram101 Textbook Reviews,Cram101,20/12/16,Business Analytics,4.55
1538834138,STUDYGUIDE FOR ESSENTIALS OF B,,Cram101 Textbook Reviews,Cram101,20/12/16,Business Analytics,5.6
253016282,Introductory Business Analytics,An Introduction to Analytical Techniques,"Kari Johnson, Jay Newquist, Aaron B. Perry, Christopher G. Robbins, Sarah P. Sherry, Daniel Carroll",Indiana University Press,7/7/14,Business Analytics,4.55
1547089296,Data Analytics,Become a Master in Data Analytics,Richard Dorsey,Createspace Independent Publishing Platform,2/6/17,Business Analytics,5.6
9781290000000,"eBook Instant Access for Business Intelligence, Global Edition",,"Ramesh Sharda, Efraim Turban, Dursun Delen, David King",Pearson Higher Ed,17/4/15,Business Analytics,4.22
1538834197,STUDYGUIDE FOR ESSENTIALS OF B,,Cram101 Textbook Reviews,Cram101,20/12/16,Business Analytics,3.19
9780470000000,Performance Dashboards,"Measuring, Monitoring, and Managing Your Business",Wayne W. Eckerson,John Wiley & Sons,27/10/05,Business Analytics,6.9
9781520000000,Predicting Trends and Building Strategies for Consumer Engagement in Retail Environments,,"Granata, Giuseppe, Moretta Tartaglione, Andrea, Tsiakis, Theodosios",IGI Global,30/5/19,Business Analytics,7.3
9781120000000,Applied Microsoft Business Intelligence,,Jessica M. Moss,John Wiley & Sons,26/5/15,Business Analytics,4.55
9780070000000,Oracle Business Intelligence Discoverer 11g Handbook,,"Michael Armstrong-Smith, Darlene Armstrong-Smith",McGraw Hill Professional,5/11/13,Business Analytics,5.6
9781800000000,A Research Agenda for Knowledge Management and Analytics,,Jay Liebowitz,Edward Elgar Publishing,29/1/21,Business Analytics,4.22
9780430000000,Deep Data Analytics for New Product Development,,Walter R. Paczkowski,Routledge,19/2/20,Business Analytics,3.19
9781800000000,Managing AI Wisely,From Development to Organizational Change in Practice,"Waardenburg, Lauren, Huysman, Marleen, Agterberg, Marlous",Edward Elgar Publishing,12/10/21,Business Analytics,6.9
9781490000000,97 Things Every Engineering Manager Should Know,Collective Wisdom from the Experts,Camille Fournier,O'Reilly Media,21/11/19,Business Analytics,7.3
9781630000000,Audiology Practice Management,,Brian J. Taylor,Thieme,18/1/19,Business Analytics,4.55
9781120000000,The Data Warehouse Toolkit,The Complete Guide to Dimensional Modeling,"Ralph Kimball, Margy Ross",John Wiley & Sons,8/8/11,Business Analytics,5.6
9780070000000,Oracle NoSQL Database,Real-Time Big Data Management for the Enterprise,"Maqsood Alam, Aalok Muley, Chaitanya Kadaru, Ashok Joshi",McGraw Hill Professional,6/12/13,Business Analytics,4.22
9781650000000,Enterprise Systems and Technological Convergence,Research and Practice,Sam Goundar,IAP,1/1/21,Business Analytics,3.19
